GND,author,title,year,state,ID_orig
118540947,von Straßburg,Tristan,1210,Sachsen-Anhalt,2380
118628852,Walser,Ein fliehendes Pferd,1978,Sachsen-Anhalt,2388
118628852,Walser,Ein liebender Mann,2008,Sachsen-Anhalt,2389
118628852,Walser,Tod eines Kritikers,2002,Sachsen-Anhalt,2390
119380889,Wander,Der siebente Brunnen,1971,Sachsen-Anhalt,2391
118629867,Wedekind,Frühlings Erwachen,1891,Sachsen-Anhalt,2215
118630539,Weiss,Abschied von den Eltern,1961,Sachsen-Anhalt,2200
118630539,Weiss,Die Ermittlung,1965,Sachsen-Anhalt,2443
11904157X,Widmer,Der blaue Siphon,1992,Sachsen-Anhalt,2392
118632477,Wieland,"Ich schlage vor, dass wir uns küssen",2009,Sachsen-Anhalt,2393
118634666,Wolf,Der geteilte Himmel,1963,Sachsen-Anhalt,2201
118634666,Wolf,Kassandra,1983,Sachsen-Anhalt,2399
118634666,Wolf,Kein Ort. Nirgends,1979,Sachsen-Anhalt,2395
118634666,Wolf,Kindheitsmuster,1976,Sachsen-Anhalt,2396
118634666,Wolf,Medea. Stimmen,1996,Sachsen-Anhalt,2397
118634666,Wolf,Nachdenken über Christa T.,1968,Sachsen-Anhalt,2394
118634666,Wolf,Sommerstück,1989,Sachsen-Anhalt,2398
118634666,Wolf,Störfall,1987,Sachsen-Anhalt,2202
123120802,Zeh,Corpus Delicti: Ein Prozess,2009,Sachsen-Anhalt,2401
123120802,Zeh,Spieltrieb,2004,Sachsen-Anhalt,2400
118637304,Zuckmayer,Der Hauptmann von Köpenick,1931,Sachsen-Anhalt,2217
118637304,Zuckmayer,Des Teufels General,1946,Sachsen-Anhalt,2216
118637479,Zweig,Buchmendel,1929,Sachsen-Anhalt,2402
118637479,Zweig,Die Schachnovelle,1942,Sachsen-Anhalt,2203
118637479,Zweig,Die Welt von Gestern. Erinnerungen eines Europäers,1942,Sachsen-Anhalt,2403
