GND,Lovelybooks_Status,Lovelybooks_Autor,Lovelybooks_Stars,Lovelybooks_Bewertungen,Lovelybooks_Bibliotheken,Lovelybooks_Merkzettel,Lovelybooks_aktuell_gelesen,Lovelybooks_gefolgt,GND_Autor
https://d-nb.info/gnd/121550729,page_not_found,,,,,,,,"Kohlbrenner, Franz Seraph von"
https://d-nb.info/gnd/118564633,page_found,Josef Kohler,,,,,,,"Kohler, Josef"
https://d-nb.info/gnd/123731275,page_found,Wolfgang Kohlhaase,3.2,5.0,16.0,1.0,,,"Kohlhaase, Wolfgang"
https://d-nb.info/gnd/118564722,page_found,Oskar Kokoschka,3.7,3.0,,,,,"Kokoschka, Oskar"
https://d-nb.info/gnd/118713698,page_found,Annette Kolb,3.4,11.0,31.0,,4.0,,"Kolb, Annette"
https://d-nb.info/gnd/118868675,page_found,Peter Kolb,,,,,,,"Kolb, Peter"
https://d-nb.info/gnd/116311193,page_not_found,,,,,,,,"Kolb, Richard"
https://d-nb.info/gnd/173291589,page_found,Ulrike Kolb,3.0,14.0,27.0,1.0,,,"Kolb, Ulrike"
https://d-nb.info/gnd/118777734,page_not_found,,,,,,,,"Kolbe, Georg"
https://d-nb.info/gnd/118885324,page_found,Uwe Kolbe,3.8,13.0,34.0,3.0,,,"Kolbe, Uwe"
https://d-nb.info/gnd/118564803,page_not_found,,,,,,,,"Kolbenheyer, E. G."
https://d-nb.info/gnd/118713728,page_found,Walter Kolbenhoff,4.7,3.0,,,1.0,,"Kolbenhoff, Walter"
https://d-nb.info/gnd/118989170,page_not_found,,,,,,,,"Kolde, Dietrich"
https://d-nb.info/gnd/116314230,page_not_found,,,,,,,,"Koldewey, Robert"
https://d-nb.info/gnd/116314478,page_not_found,,,,,,,,"Kolisch, Sigmund"
https://d-nb.info/gnd/116314850,page_not_found,,,,,,,,"Koller, Benedikt Josef Maria von"
https://d-nb.info/gnd/119063336,page_found,Alfred Kolleritsch,,,,1.0,,,"Kolleritsch, Alfred"
https://d-nb.info/gnd/118843451,page_not_found,,,,,,,,"Kollisch, Margarete"
https://d-nb.info/gnd/118564951,page_found,Gertrud Kolmar,4.8,9.0,14.0,,1.0,,"Kolmar, Gertrud"
https://d-nb.info/gnd/118564978,page_not_found,,,,,,,,"Kolping, Adolph"
https://d-nb.info/gnd/119732769,page_not_found,,,,,,,,"Kolroß, Johannes"
https://d-nb.info/gnd/104165251,page_not_found,,,,,,,,"Komareck, Johann Nepomuk"
https://d-nb.info/gnd/11856501X,page_found,Max Kommerell,4.0,2.0,,,,,"Kommerell, Max"
https://d-nb.info/gnd/118713868,page_found,Leopold Kompert,,,,,,,"Kompert, Leopold"
https://d-nb.info/gnd/134432010,page_found,Jan Koneffke,4.0,28.0,61.0,16.0,1.0,,"Koneffke, Jan"
https://d-nb.info/gnd/172511461,page_not_found,,,,,,,,"Konemann, von Jerxheim"
https://d-nb.info/gnd/12672668X,page_not_found,,,,,,,,"Kongehl, Michael"
https://d-nb.info/gnd/116331291,page_found,Klaus Konjetzky,,,,,,,"Konjetzky, Klaus"
https://d-nb.info/gnd/108924665X,page_not_found,,,,,,,,Konrad von Stoffeln
https://d-nb.info/gnd/100939414,page_not_found,,,,,,,,"Konrad, Gaming, Prior"
https://d-nb.info/gnd/110106083,page_not_found,,,,,,,,"Konrad, Marcel"
https://d-nb.info/gnd/118782010,page_not_found,,,,,,,,"Konrad, der Marner"
https://d-nb.info/gnd/118565060,page_not_found,,,,,,,,"Konrad, der Pfaffe"
https://d-nb.info/gnd/118713884,page_not_found,,,,,,,,"Konrad, der Priester"
https://d-nb.info/gnd/118713914,page_not_found,,,,,,,,"Konrad, von Ammenhausen"
https://d-nb.info/gnd/118565095,page_not_found,,,,,,,,"Konrad, von Fußesbrunnen"
https://d-nb.info/gnd/103138773,page_not_found,,,,,,,,"Konrad, von Haslau"
https://d-nb.info/gnd/118866524,page_not_found,,,,,,,,"Konrad, von Heimesfurt"
https://d-nb.info/gnd/118840746,page_not_found,,,,,,,,"Konrad, von Landeck"
https://d-nb.info/gnd/118565117,page_not_found,,,,,,,,"Konrad, von Megenberg"
https://d-nb.info/gnd/118713965,page_not_found,,,,,,,,"Konrad, von Mure"
https://d-nb.info/gnd/119285010,page_not_found,,,,,,,,"Konrad, von Waldhausen"
https://d-nb.info/gnd/118565133,page_found,Konrad von Würzburg,3.6,9.0,14.0,,,,"Konrad, von Würzburg"
https://d-nb.info/gnd/118997254,page_found,György Konrád,3.9,7.0,18.0,,,,"Konrád, György"
https://d-nb.info/gnd/11856515X,page_found,Heinz G. Konsalik,3.6,1448.0,851.0,15.0,19.0,6.0,"Konsalik, Heinz G."
https://d-nb.info/gnd/118565273,page_found,Nikolaus Kopernikus,5.0,1.0,,,,,"Kopernikus, Nikolaus"
https://d-nb.info/gnd/120166488,page_found,Steffen Kopetzky,4.0,202.0,308.0,49.0,10.0,2.0,"Kopetzky, Steffen"
https://d-nb.info/gnd/118983776,page_found,August Kopisch,3.8,16.0,20.0,,,,"Kopisch, August"
https://d-nb.info/gnd/118565311,page_found,Jan Koplowitz,,,,,,,"Koplowitz, Jan"
https://d-nb.info/gnd/11871404X,page_not_found,,,,,,,,"Kopp, Josef Vital"
https://d-nb.info/gnd/11633889X,page_not_found,,,,,,,,"Koppel-Ellfeld, Franz"
https://d-nb.info/gnd/129807370,page_not_found,,,,,,,,"Kopsch, Barbara Helena"
https://d-nb.info/gnd/119461862,page_found,Klaus Kordon,4.1,827.0,822.0,45.0,12.0,17.0,"Kordon, Klaus"
https://d-nb.info/gnd/118777831,page_not_found,,,,,,,,"Koreff, Johann Ferdinand"
https://d-nb.info/gnd/121834514,page_not_found,,,,,,,,"Kormart, Christoph"
https://d-nb.info/gnd/100209874,page_not_found,,,,,,,,"Korn, Christoph Heinrich"
https://d-nb.info/gnd/118565486,page_not_found,,,,,,,,"Korn, Karl"
https://d-nb.info/gnd/12090974X,page_not_found,,,,,,,,"Korn, Renke"
https://d-nb.info/gnd/118565494,page_found,Paul Kornfeld,2.8,23.0,28.0,,1.0,,"Kornfeld, Paul"
https://d-nb.info/gnd/124689035,page_not_found,,,,,,,,"Kornfeld, Theodor"
https://d-nb.info/gnd/124147682,page_not_found,,,,,,,,"Kornmann, Heinrich"
https://d-nb.info/gnd/118881809,page_found,Eduard Korrodi,,,,,,,"Korrodi, Eduard"
https://d-nb.info/gnd/118565567,page_found,Karl Korsch,,,,,,,"Korsch, Karl"
https://d-nb.info/gnd/118842609,page_found,Irina Korschunow,4.0,339.0,453.0,14.0,2.0,2.0,"Korschunow, Irina"
https://d-nb.info/gnd/118565591,page_found,Fritz Kortner,,,,,1.0,,"Kortner, Fritz"
https://d-nb.info/gnd/118715097,page_not_found,,,,,,,,"Kortum, Carl Arnold"
https://d-nb.info/gnd/13397717X,page_not_found,,,,,,,,"Kosegarten, Christian"
https://d-nb.info/gnd/11898618X,page_found,Ludwig Gotthard Kosegarten,,,,,,,"Kosegarten, Ludwig Gotthard"
https://d-nb.info/gnd/116343214,page_not_found,,,,,,,,"Kossak, Ernst"
https://d-nb.info/gnd/109931246,page_not_found,,,,,,,,"Koster, Dora"
https://d-nb.info/gnd/118715216,page_not_found,,,,,,,,"Kottanner, Helene"
https://d-nb.info/gnd/118715224,page_not_found,,,,,,,,"Kotzde-Kottenrodt, Wilhelm"
https://d-nb.info/gnd/118565796,page_found,August von Kotzebue,3.1,7.0,12.0,,2.0,,"Kotzebue, August von"
https://d-nb.info/gnd/115438971,page_not_found,,,,,,,,"Koziol, Andreas"
https://d-nb.info/gnd/118565877,page_found,Siegfried Kracauer,4.1,53.0,38.0,4.0,2.0,1.0,"Kracauer, Siegfried"
https://d-nb.info/gnd/120013428,page_found,Christian Kracht,3.6,1037.0,1093.0,87.0,24.0,28.0,"Kracht, Christian"
https://d-nb.info/gnd/118565915,page_not_found,,,,,,,,"Kraepelin, Emil"
https://d-nb.info/gnd/121207935,page_not_found,,,,,,,,"Krafft, Hans Ulrich"
https://d-nb.info/gnd/118715399,page_not_found,,,,,,,,"Krafft-Ebing, Richard von"
https://d-nb.info/gnd/118565990,page_found,Robert Kraft,3.0,1.0,,,,,"Kraft, Robert"
https://d-nb.info/gnd/118566016,page_found,Werner Kraft,4.7,3.0,,,,,"Kraft, Werner"
https://d-nb.info/gnd/116375205,page_found,Zdenko von Kraft,4.0,2.0,,,3.0,,"Kraft, Zdenko von"
https://d-nb.info/gnd/101272367,page_not_found,,,,,,,,"Kraft, von Toggenburg"
https://d-nb.info/gnd/1158841418,page_not_found,,,,,,,,"Kraft-Schneider, Gisela"
https://d-nb.info/gnd/118777920,page_not_found,,,,,,,,"Kralik, Richard"
https://d-nb.info/gnd/118715461,page_found,Theodor Kramer,4.5,16.0,11.0,,,,"Kramer, Theodor"
https://d-nb.info/gnd/118566156,page_found,Willy Kramp,,,,,,,"Kramp, Willy"
https://d-nb.info/gnd/103138897,page_not_found,,,,,,,,"Kranc, Klaus"
https://d-nb.info/gnd/116379685,page_not_found,,,,,,,,"Krane, Anna von"
https://d-nb.info/gnd/118813439,page_not_found,,,,,,,,"Kranewitter, Franz"
https://d-nb.info/gnd/135425212,page_not_found,,,,,,,,"Krantz, Albert"
https://d-nb.info/gnd/118824031,page_found,Herbert Kranz,4.0,10.0,13.0,1.0,,,"Kranz, Herbert"
https://d-nb.info/gnd/118715496,page_not_found,,,,,,,,"Krapf, Johann Ludwig"
https://d-nb.info/gnd/140168079,page_not_found,,,,,,,,"Krasser, Friedrich"
https://d-nb.info/gnd/1158911440,page_not_found,,,,,,,,"Kratter, Franz"
https://d-nb.info/gnd/132190214,page_not_found,,,,,,,,"Kratzmann, Ernst"
https://d-nb.info/gnd/119154897,page_not_found,,,,,,,,"Kraus, Christian Jakob"
https://d-nb.info/gnd/118566245,page_not_found,,,,,,,,"Kraus, Franz Xaver"
https://d-nb.info/gnd/118566288,page_found,Karl Kraus,4.2,65.0,114.0,6.0,5.0,4.0,"Kraus, Karl"
https://d-nb.info/gnd/100202055,page_not_found,,,,,,,,"Krause, Christian Gottfried"
https://d-nb.info/gnd/118566342,page_not_found,,,,,,,,"Krause, Karl Christian Friedrich"
https://d-nb.info/gnd/118715771,page_found,Michail Krausnick,4.0,22.0,48.0,,3.0,,"Krausnick, Michail"
https://d-nb.info/gnd/118566393,page_found,Werner Krauss,3.3,3.0,,,,,"Krauss, Werner"
https://d-nb.info/gnd/119131366,page_found,Helmut Krausser,4.1,519.0,477.0,64.0,9.0,11.0,"Krausser, Helmut"
https://d-nb.info/gnd/122495373,page_found,Angela Krauß,4.6,16.0,19.0,,1.0,,"Krauß, Angela"
https://d-nb.info/gnd/119320525,page_not_found,,,,,,,,"Kraze, Friede Henriette"
https://d-nb.info/gnd/128839139,page_not_found,,,,,,,,"Krebel, Gottlob Friedrich"
https://d-nb.info/gnd/121331172,page_found,Ursula Krechel,4.2,113.0,163.0,19.0,6.0,3.0,"Krechel, Ursula"
https://d-nb.info/gnd/118715895,page_found,Georg Kreisler,4.2,18.0,22.0,1.0,1.0,,"Kreisler, Georg"
https://d-nb.info/gnd/116518960,page_found,Max Krell,5.0,1.0,,,1.0,,"Krell, Max"
https://d-nb.info/gnd/133753573,page_found,Susan Kreller,4.0,225.0,379.0,90.0,8.0,3.0,"Kreller, Susan"
https://d-nb.info/gnd/118566636,page_found,Ernst Krenek,,,,,1.0,,"Krenek, Ernst"
https://d-nb.info/gnd/100202640,page_not_found,,,,,,,,"Kretschmann, Karl Friedrich"
https://d-nb.info/gnd/121602214,page_found,Friederike Kretzen,4.0,2.0,,,1.0,,"Kretzen, Friederike"
https://d-nb.info/gnd/118715917,page_not_found,,,,,,,,"Kretzer, Max"
https://d-nb.info/gnd/11871595X,page_found,Ernst Kreuder,3.0,2.0,,,1.0,,"Kreuder, Ernst"
https://d-nb.info/gnd/124813739,page_not_found,,,,,,,,"Kreutz, Rudolf Jeremias"
https://d-nb.info/gnd/129172065,page_not_found,,,,,,,,"Kreutzer, Ludwig"
https://d-nb.info/gnd/137246609,page_found,Rebekka Kricheldorf,3.4,5.0,,1.0,1.0,,"Kricheldorf, Rebekka"
https://d-nb.info/gnd/118724428,page_not_found,,,,,,,,"Krieger, Adam"
https://d-nb.info/gnd/118566822,page_found,Arnold Krieger,4.5,2.0,,,2.0,,"Krieger, Arnold"
https://d-nb.info/gnd/104334134,page_not_found,,,,,,,,"Kriegsmann, Wilhelm Christoph"
https://d-nb.info/gnd/170444244,page_found,Jean Krier,,,,,,,"Krier, Jean"
https://d-nb.info/gnd/1146006020,page_not_found,,,,,,,,"Krinitz, Elise"
https://d-nb.info/gnd/118778056,page_found,Julia Kristeva,5.0,1.0,11.0,4.0,,,"Kristeva, Julia"
https://d-nb.info/gnd/116546905,page_found,Wilhelm Lukas Kristl,5.0,1.0,,,,,"Kristl, Wilhelm Lukas"
https://d-nb.info/gnd/119263793,page_not_found,,,,,,,,"Kristóf, Ágota"
https://d-nb.info/gnd/124565344,page_not_found,,,,,,,,"Kritzinger, Friedrich Adolph"
https://d-nb.info/gnd/116547286,page_not_found,,,,,,,,"Kriwet, Ferdinand"
https://d-nb.info/gnd/119360799,page_not_found,,,,,,,,"Krockow, Christian von, Graf"
https://d-nb.info/gnd/142519456,page_not_found,,,,,,,,"Kroeger, Theodor"
https://d-nb.info/gnd/118566962,page_found,Franz Xaver Kroetz,3.6,10.0,21.0,1.0,,,"Kroetz, Franz Xaver"
https://d-nb.info/gnd/115450971,page_found,Tim Krohn,3.8,104.0,155.0,30.0,1.0,1.0,"Krohn, Tim"
https://d-nb.info/gnd/118566997,page_found,Karl Krolow,4.5,26.0,27.0,,1.0,,"Krolow, Karl"
https://d-nb.info/gnd/119000016,page_found,Brigitte Kronauer,3.6,80.0,148.0,15.0,5.0,2.0,"Kronauer, Brigitte"
https://d-nb.info/gnd/119506971,page_not_found,,,,,,,,"Kronberg, Simon"
https://d-nb.info/gnd/134634489,page_found,Eckart Kroneberg,,,,,,,"Kroneberg, Eckart"
https://d-nb.info/gnd/116566965,page_not_found,,,,,,,,"Krug von Nidda, Friedrich Albert Franz"
https://d-nb.info/gnd/11884704X,page_not_found,,,,,,,,"Krug, Wilhelm Traugott"
https://d-nb.info/gnd/118724789,page_not_found,,,,,,,,"Krummacher, Friedrich Adolf"
https://d-nb.info/gnd/121701131,page_found,Dietrich Krusche,4.3,7.0,16.0,,1.0,,"Krusche, Dietrich"
https://d-nb.info/gnd/116575085,page_not_found,,,,,,,,"Kruse, Heinrich"
https://d-nb.info/gnd/118724835,page_not_found,,,,,,,,"Kruse, Hinrich"
https://d-nb.info/gnd/116575301,page_not_found,,,,,,,,"Kruse, Lauritz"
https://d-nb.info/gnd/1080187421,page_found,Max Kruse,4.1,395.0,383.0,19.0,4.0,2.0,"Kruse, Max"
https://d-nb.info/gnd/128523778,page_not_found,,,,,,,,"Krzyzanowski, Otfried"
https://d-nb.info/gnd/118565885,page_found,Hertha Kräftner,4.0,3.0,,,,1.0,"Kräftner, Hertha"
https://d-nb.info/gnd/106148222,page_not_found,,,,,,,,"Krämer, Karl Emerich"
https://d-nb.info/gnd/118800728,page_not_found,,,,,,,,"Krämer-Badoni, Rudolf"
https://d-nb.info/gnd/116548088,page_found,Timm Kröger,,,,,,,"Kröger, Timm"
https://d-nb.info/gnd/124922678,page_found,Friedrich Kröhnke,3.9,8.0,15.0,,,,"Kröhnke, Friedrich"
https://d-nb.info/gnd/121284891,page_not_found,,,,,,,,"Krüger, Bartholomäus"
https://d-nb.info/gnd/118973428,page_not_found,,,,,,,,"Krüger, Ferdinand"
https://d-nb.info/gnd/11872472X,page_not_found,,,,,,,,"Krüger, Herman Anders"
https://d-nb.info/gnd/118567136,page_found,Horst Krüger,4.0,6.0,14.0,2.0,,,"Krüger, Horst"
https://d-nb.info/gnd/1037650859,page_not_found,,,,,,,,"Krüger, Johann Christian"
https://d-nb.info/gnd/118826565,page_not_found,,,,,,,,"Krüger, Johann Gottlob"
https://d-nb.info/gnd/118869612,page_found,Michael Krüger,4.0,97.0,122.0,16.0,2.0,1.0,"Krüger, Michael"
https://d-nb.info/gnd/133453677,page_not_found,,,,,,,,"Krüsike, Johann Christoph"
https://d-nb.info/gnd/118724762,page_found,James Krüss,4.3,423.0,479.0,26.0,2.0,3.0,"Krüss, James"
https://d-nb.info/gnd/118567349,page_found,Kuba,4.0,1.0,,,,,Kuba
https://d-nb.info/gnd/118567365,page_found,Alfred Kubin,4.0,76.0,136.0,14.0,3.0,1.0,"Kubin, Alfred"
https://d-nb.info/gnd/118724940,page_not_found,,,,,,,,"Kubsch, Hermann Werner"
https://d-nb.info/gnd/118567403,page_found,Erich Kuby,3.0,16.0,36.0,7.0,,1.0,"Kuby, Erich"
https://d-nb.info/gnd/118724959,page_not_found,,,,,,,,"Kuchimaister, Christian"
https://d-nb.info/gnd/120021153,page_found,Judith Kuckart,3.0,75.0,133.0,21.0,3.0,,"Kuckart, Judith"
https://d-nb.info/gnd/118567438,page_not_found,,,,,,,,"Kuckhoff, Adam"
https://d-nb.info/gnd/1024112160,page_found,Wolfgang Kudrnofsky,4.0,2.0,,,,,"Kudrnofsky, Wolfgang"
https://d-nb.info/gnd/118567535,page_not_found,,,,,,,,"Kuefstein, Hans Ludwig von"
https://d-nb.info/gnd/116581646,page_not_found,,,,,,,,"Kuffner, Christoph"
https://d-nb.info/gnd/11877820X,page_found,Franz Kugler,4.7,3.0,,,1.0,,"Kugler, Franz"
https://d-nb.info/gnd/119302616,page_found,Anton Kuh,4.7,3.0,,,,1.0,"Kuh, Anton"
https://d-nb.info/gnd/118943774,page_not_found,,,,,,,,"Kuh, Emil"
https://d-nb.info/gnd/120951711,page_not_found,,,,,,,,"Kuh, Ephraim Moses"
https://d-nb.info/gnd/1243806710,page_not_found,,,,,,,,"Kuhbier, Heinz"
https://d-nb.info/gnd/123540771,page_found,Björn Kuhligk,3.9,38.0,51.0,7.0,1.0,,"Kuhligk, Björn"
https://d-nb.info/gnd/1026215927,page_found,Evan Kuhlman,4.2,27.0,36.0,,,,"Kuhlman, Evan"
https://d-nb.info/gnd/11872522X,page_not_found,,,,,,,,"Kuhlmann, Quirinus"
https://d-nb.info/gnd/11660252X,page_not_found,,,,,,,,"Kuhn, Franz Walther"
https://d-nb.info/gnd/116602651,page_not_found,,,,,,,,"Kuhn, Friedrich Adolf"
https://d-nb.info/gnd/116587857,page_not_found,,,,,,,,"Kuhn, Gottlieb Jakob"
https://d-nb.info/gnd/10436162X,page_found,Heinrich Kuhn,,,,,,,"Kuhn, Heinrich"
https://d-nb.info/gnd/110861841,page_not_found,,,,,,,,"Kuhn, Roswitha"
https://d-nb.info/gnd/1013755855,page_found,Wolfgang Kuhn,3.3,66.0,102.0,1.0,,,"Kuhn, Wolfgang"
https://d-nb.info/gnd/118567934,page_not_found,,,,,,,,"Kuhnau, Johann"
https://d-nb.info/gnd/119303353,page_found,Guus Kuijer,4.3,82.0,102.0,4.0,,1.0,"Kuijer, Guus"
https://d-nb.info/gnd/116606916,page_not_found,,,,,,,,"Kulka, Georg"
https://d-nb.info/gnd/101205570,page_not_found,,,,,,,,"Kulke, Eduard"
https://d-nb.info/gnd/101244371,page_not_found,,,,,,,,"Kulmann, Elisabeth"
https://d-nb.info/gnd/108359433,page_not_found,,,,,,,,"Kulterer, Hubert Fabian"
https://d-nb.info/gnd/124054579,page_found,Michael Kumpfmüller,3.9,168.0,271.0,38.0,6.0,,"Kumpfmüller, Michael"
https://d-nb.info/gnd/11872536X,page_not_found,,,,,,,,"Kunckel, Johannes"
https://d-nb.info/gnd/118568043,page_found,Milan Kundera,4.0,1931.0,2477.0,221.0,50.0,41.0,"Kundera, Milan"
https://d-nb.info/gnd/118568051,page_found,Günter Kunert,4.0,38.0,56.0,8.0,3.0,1.0,"Kunert, Günter"
https://d-nb.info/gnd/118873709,page_not_found,,,,,,,,"Kuntsch, Margarethe Susanne von"
https://d-nb.info/gnd/119239361,page_not_found,,,,,,,,"Kunz, Carl Friedrich"
https://d-nb.info/gnd/118568124,page_found,Reiner Kunze,4.3,76.0,80.0,4.0,1.0,1.0,"Kunze, Reiner"
https://d-nb.info/gnd/143757598,page_found,Bettina Kupfer,5.0,2.0,,,,,"Kupfer, Bettina"
https://d-nb.info/gnd/116615826,page_not_found,,,,,,,,"Kuprian, Hermann"
https://d-nb.info/gnd/106152505,page_found,Joachim Kupsch,2.5,2.0,,,,,"Kupsch, Joachim"
https://d-nb.info/gnd/1157620337,page_not_found,,,,,,,,"Kuranda, Ignaz"
https://d-nb.info/gnd/120450321,page_found,Dirk Kurbjuweit,3.6,259.0,350.0,37.0,2.0,1.0,"Kurbjuweit, Dirk"
https://d-nb.info/gnd/118725564,page_found,Alfred Kurella,,,,,,,"Kurella, Alfred"
https://d-nb.info/gnd/116617004,page_not_found,,,,,,,,"Kurowsky-Eichen, Friedrich Carl Anton"
https://d-nb.info/gnd/11584533X,page_found,Kemal Kurt,3.7,3.0,11.0,,,,"Kurt, Kemal"
https://d-nb.info/gnd/12330668X,page_not_found,,,,,,,,"Kurtobik, Dēmosthenēs"
https://d-nb.info/gnd/1214229891,page_not_found,,,,,,,,"Kurtz, Rudolf"
https://d-nb.info/gnd/118725599,page_not_found,,,,,,,,"Kurz, Carl Heinz"
https://d-nb.info/gnd/100816703,page_found,Heinrich Kurz,,,,,,,"Kurz, Heinrich"
https://d-nb.info/gnd/118778277,page_found,Hermann Kurz,4.0,1.0,,,1.0,,"Kurz, Hermann"
https://d-nb.info/gnd/118862979,page_found,Isolde Kurz,4.0,1.0,,,,,"Kurz, Isolde"
https://d-nb.info/gnd/118725602,page_not_found,,,,,,,,"Kurz, Joseph Felix von"
https://d-nb.info/gnd/122302877,page_found,Peter Kurzeck,4.3,69.0,62.0,6.0,1.0,1.0,"Kurzeck, Peter"
https://d-nb.info/gnd/119335050,page_not_found,,,,,,,,"Kurzmann, Andreas"
https://d-nb.info/gnd/119441896,page_found,Lothar Kusche,2.3,3.0,,,,,"Kusche, Lothar"
https://d-nb.info/gnd/119052040,page_found,Kurt Kusenberg,4.3,4.0,12.0,,,,"Kusenberg, Kurt"
https://d-nb.info/gnd/118723073,page_not_found,,,,,,,,"Kussmaul, Adolf"
https://d-nb.info/gnd/119208482,page_found,Fitzgerald Kusz,4.6,14.0,18.0,1.0,,1.0,"Kusz, Fitzgerald"
https://d-nb.info/gnd/122693205,page_found,Axel Kutsch,4.0,5.0,,,,,"Kutsch, Axel"
https://d-nb.info/gnd/116631686,page_not_found,,,,,,,,"Kutzleb, Hjalmar"
https://d-nb.info/gnd/11872567X,page_found,Manfred Kyber,4.0,38.0,67.0,3.0,1.0,1.0,"Kyber, Manfred"
https://d-nb.info/gnd/116634472,page_not_found,,,,,,,,"Kyser, Hans"
https://d-nb.info/gnd/12060812X,page_not_found,,,,,,,,"Kämpchen, Heinrich"
https://d-nb.info/gnd/118714570,page_not_found,,,,,,,,"Kästner, Abraham Gotthelf"
https://d-nb.info/gnd/118559192,page_found,Erhart Kästner,4.0,4.0,19.0,,,,"Kästner, Erhart"
https://d-nb.info/gnd/118559206,page_found,Erich Kästner,4.3,3979.0,3263.0,184.0,55.0,95.0,"Kästner, Erich"
https://d-nb.info/gnd/12139199X,page_found,Hugo Ernst Käufer,,,,,,,"Käufer, Hugo Ernst"
https://d-nb.info/gnd/119726556,page_not_found,,,,,,,,"Köchlin, Michael"
https://d-nb.info/gnd/121533026,page_found,Barbara Köhler,4.3,6.0,10.0,1.0,1.0,,"Köhler, Barbara"
https://d-nb.info/gnd/129496944,page_found,Erich Köhler,,,,,,,"Köhler, Erich"
https://d-nb.info/gnd/116285060,page_found,Ludwig Köhler,4.0,1.0,,,,,"Köhler, Ludwig"
https://d-nb.info/gnd/119544199,page_found,Michael Köhlmeier,3.9,1218.0,1322.0,154.0,47.0,11.0,"Köhlmeier, Michael"
https://d-nb.info/gnd/116288000,page_not_found,,,,,,,,"Kölreuter, Joseph Gottlieb"
https://d-nb.info/gnd/118724282,page_not_found,,,,,,,,"Kölwel, Gottfried"
https://d-nb.info/gnd/119440512,page_found,Barbara König,4.2,305.0,472.0,146.0,11.0,,"König, Barbara"
https://d-nb.info/gnd/1031962417,page_found,Eberhard König,4.3,4.0,,,,,"König, Eberhard"
https://d-nb.info/gnd/11629177X,page_not_found,,,,,,,,"König, Ewald August"
https://d-nb.info/gnd/1236637305,page_not_found,,,,,,,,"König, Heinrich"
https://d-nb.info/gnd/136126065,page_not_found,,,,,,,,"König, Johann Georg"
https://d-nb.info/gnd/118777661,page_not_found,,,,,,,,"König, Johann Ulrich von"
https://d-nb.info/gnd/119200317,page_found,Karin  König,4.4,97.0,123.0,29.0,1.0,4.0,"König, Karin"
https://d-nb.info/gnd/1157534627,page_not_found,,,,,,,,"König, Theodor"
https://d-nb.info/gnd/1089595352,page_not_found,,,,,,,,"König, vom Odenwald, Spruchdichter, Lyriker"
https://d-nb.info/gnd/118958836,page_found,Helga Königsdorf,3.7,9.0,13.0,1.0,,,"Königsdorf, Helga"
https://d-nb.info/gnd/118777688,page_not_found,,,,,,,,"Königsmarck, Maria Aurora von"
https://d-nb.info/gnd/118855409,page_found,Gerhard Köpf,3.7,9.0,17.0,2.0,,,"Köpf, Gerhard"
https://d-nb.info/gnd/116295333,page_not_found,,,,,,,,"Köpken, Friedrich von"
https://d-nb.info/gnd/119520621,page_found,Edlef Köppen,4.4,25.0,42.0,8.0,,,"Köppen, Edlef"
https://d-nb.info/gnd/1147717303,page_not_found,,,,,,,,"Köppen, Karl Friedrich"
https://d-nb.info/gnd/116296240,page_found,Lili Körber,,,,,,,"Körber, Lili"
https://d-nb.info/gnd/11856448X,page_found,Christian Gottfried Körner,,,,,,,"Körner, Christian Gottfried"
https://d-nb.info/gnd/118713507,page_found,Theodor Körner,4.0,1.0,,1.0,1.0,,"Körner, Theodor"
https://d-nb.info/gnd/123460166,page_found,Wolfgang Körner,3.7,22.0,38.0,1.0,2.0,1.0,"Körner, Wolfgang"
https://d-nb.info/gnd/120319950,page_not_found,,,,,,,,"Körner, Wolfgang Hermann"
https://d-nb.info/gnd/116300914,page_not_found,,,,,,,,"Körte, Wilhelm"
https://d-nb.info/gnd/116301139,page_not_found,,,,,,,,"Köster, Hans"
https://d-nb.info/gnd/116301473,page_not_found,,,,,,,,"Kösting, Karl"
https://d-nb.info/gnd/100798802,page_not_found,,,,,,,,"Köstlin, Reinhold"
https://d-nb.info/gnd/118567489,page_found,Arnold Kübler,,,,,,,"Kübler, Arnold"
https://d-nb.info/gnd/116580879,page_not_found,,,,,,,,"Kübler, Jakob"
https://d-nb.info/gnd/100211542,page_not_found,,,,,,,,"Küchelbecker, Johann Basilius"
https://d-nb.info/gnd/124616496,page_found,Maria Küchen,3.4,32.0,41.0,1.0,,,"Küchen, Maria"
https://d-nb.info/gnd/138247633,page_found,Nadja Küchenmeister,4.2,5.0,,,,,"Küchenmeister, Nadja"
